,HP_diff,Attack_diff,Defense_diff,Sp. Atk_diff,Sp. Def_diff,Speed_diff,stats_sum_diff,First_win,First_pokemon_Legendary,Second_pokemon_Legendary,Relation
42613,-30,20,-25,-85,-40,-35,-195,0,0,0,2.0
42614,35,55,30,60,53,42,275,1,0,0,0.25
42615,-25,-35,-35,-65,-10,50,-120,0,0,0,2.0
42616,14,56,17,41,11,40,179,1,0,0,0.5
42617,2,2,22,-31,11,-20,-14,0,0,0,0.5
42618,-15,-3,2,4,33,-36,-15,0,0,0,1.0
42619,20,-100,-20,-55,85,-45,-115,0,0,1,1.0
42620,0,65,-55,0,-70,30,-30,1,0,0,2.0
42621,20,0,5,13,-5,-45,-12,0,0,0,2.0
42622,-4,-1,37,61,52,40,185,1,0,0,0.25
42623,0,20,-15,0,-30,-25,-50,0,0,0,2.0
42624,15,-20,0,25,5,5,30,1,0,0,1.0
42625,9,17,30,73,40,61,230,1,1,0,1.0
42626,-10,14,30,-10,10,-18,16,0,0,0,0.5
42627,15,18,8,18,-7,14,66,1,0,0,0.5
42628,-14,-20,-15,-39,-27,-42,-157,0,0,0,1.0
42629,20,21,33,-17,33,-34,56,0,0,0,0.5
42630,-40,-55,-15,-95,-35,-10,-250,0,0,1,1.0
42631,5,-20,7,10,35,28,65,1,0,0,2.0
42632,25,15,-15,30,40,35,130,1,0,0,0.5
42633,-5,45,10,-35,0,-35,-20,0,0,0,1.0
42634,55,37,43,-5,5,-45,90,0,0,0,0.25
42635,13,14,18,44,20,-15,94,0,0,0,1.0
42636,-30,42,62,-21,-19,-39,-5,0,0,0,1.0
42637,21,27,-23,30,-5,35,85,0,0,0,4.0
42638,11,68,10,-25,60,22,146,1,0,0,1.0
42639,22,46,29,14,31,8,150,1,0,0,1.0
42640,0,-20,-10,25,-10,50,35,1,0,0,1.0
42641,60,-40,-75,-35,20,-60,-130,0,0,1,1.0
42642,25,45,12,40,-23,-4,95,0,0,0,1.0
42643,45,35,35,15,15,-15,130,0,0,0,1.0
42644,-6,13,-98,33,-94,37,-115,0,0,0,0.5
42645,-34,24,52,-36,67,22,95,1,0,0,2.0
42646,32,27,49,25,-8,50,175,1,1,0,0.5
42647,25,0,5,75,45,40,190,1,0,0,1.0
42648,6,9,7,-41,-11,10,-20,1,0,0,1.0
42649,-40,-20,30,-20,-30,-25,-105,0,0,0,2.0
42650,-45,-10,-38,45,-38,1,-85,1,0,0,1.0
42651,68,75,65,50,55,42,355,0,0,0,1.0
42652,40,65,50,110,65,45,375,1,1,0,2.0
42653,-10,55,2,-8,-5,24,58,1,0,0,1.0
42654,-1,-2,-27,-2,-72,-19,-123,0,0,0,1.0
42655,-14,-38,-53,-55,-50,-15,-225,0,0,0,0.5
42656,0,20,40,10,-10,40,100,1,1,1,0.5
42657,-10,-5,-25,-45,-45,-90,-220,0,0,0,1.0
42658,65,115,80,85,45,40,430,1,1,0,1.0
42659,-22,-5,-20,-13,-35,0,-95,0,0,0,0.5
42660,-15,57,18,-30,-59,-11,-40,0,0,1,0.5
42661,18,-120,-40,-20,-25,-38,-225,0,0,0,1.0
42662,0,-75,-165,-5,-25,20,-250,1,0,0,0.5
42663,16,87,38,5,35,69,250,1,0,0,1.0
42664,-40,-5,-40,-75,-60,-17,-237,0,0,0,2.0
42665,40,70,50,90,50,40,340,1,1,0,1.0
42666,70,25,-20,50,50,25,200,1,0,0,0.5
42667,-53,-36,-77,-53,-108,-65,-392,1,0,1,1.0
42668,-23,-60,-8,-35,-8,-35,-169,0,0,0,1.0
42669,-55,-60,-52,12,-50,6,-199,1,0,0,0.5
42670,0,-45,55,-45,10,-60,-85,0,0,0,2.0
42671,19,76,30,12,9,24,170,1,0,0,1.0
42672,30,10,15,-5,40,-30,60,0,1,0,1.0
42673,-11,41,-38,-79,-55,-42,-184,0,0,0,0.5
42674,5,-15,21,60,66,35,172,1,0,0,1.0
42675,15,-5,15,0,20,25,70,1,0,0,2.0
42676,-32,-30,2,30,22,40,32,0,0,0,0.5
42677,-44,-34,-60,10,-60,10,-178,1,0,0,4.0
42678,-40,-15,-70,20,-130,55,-180,1,0,1,1.0
42679,20,28,-118,-7,-88,-5,-170,0,0,0,1.0
42680,65,43,-33,23,-23,5,80,1,0,0,8.0
42681,-80,-75,-85,-55,-65,-50,-410,0,0,1,1.0
42682,48,16,-5,61,25,89,234,1,0,0,1.0
42683,35,0,-15,-20,-15,20,5,1,0,0,1.0
42684,95,52,36,75,45,59,362,1,1,0,1.0
42685,-5,-20,-40,65,0,30,30,1,0,0,0.5
42686,42,35,25,-10,30,19,141,1,0,0,1.0
42687,25,60,20,20,40,70,235,1,0,0,1.0
42688,10,20,25,5,-50,-15,-5,0,0,0,0.5
42689,19,38,0,65,20,48,190,1,0,0,1.0
42690,5,70,10,55,60,-10,190,0,0,0,0.5
42691,30,125,70,-60,25,10,200,1,0,0,0.5
42692,10,-30,-5,-5,0,-10,-40,0,0,0,1.0
42693,-14,15,30,15,20,70,136,1,1,0,0.25
42694,20,50,-5,-30,35,135,205,1,0,0,0.5
42695,-25,-30,-40,-5,-35,-95,-230,0,0,0,0.5
42696,-25,-14,-14,17,5,-50,-81,0,0,0,1.0
42697,-26,-55,-61,-80,-61,-54,-337,0,0,0,0.5
42698,-80,-63,-30,-95,-40,-32,-340,0,0,1,0.5
42699,-30,-15,0,-25,-10,-40,-120,0,0,0,0.5
42700,25,42,77,-8,27,31,194,1,0,0,2.0
42701,-25,1,-20,-60,-20,42,-82,1,0,0,1.0
42702,30,0,-35,0,0,30,25,1,0,0,0.5
42703,-29,-24,-5,-39,-65,4,-158,1,0,0,0.5
42704,26,10,15,30,15,3,99,1,0,0,0.5
42705,-8,-55,-50,-30,-25,30,-138,1,0,0,0.5
42706,28,95,90,85,20,32,350,1,1,0,0.5
42707,-17,-36,-52,35,10,15,-45,1,0,0,1.0
42708,0,-35,-25,-15,-55,-20,-150,0,0,0,0.5
42709,-40,-45,-50,-60,-45,-55,-295,0,0,0,1.0
42710,10,13,-40,21,-30,62,36,1,0,0,2.0
42711,27,-18,15,43,63,5,135,1,0,0,1.0
42712,-63,-32,-2,-54,-2,37,-116,1,0,0,1.0
42713,-79,0,27,0,84,48,80,1,1,0,2.0
42714,10,0,20,0,20,20,70,1,0,0,2.0
42715,0,28,0,-73,-63,38,-70,1,0,1,1.0
42716,35,35,35,-15,15,-45,60,0,0,0,1.0
42717,20,29,-22,66,28,73,194,1,0,0,1.0
42718,-41,60,-90,-75,-74,35,-185,1,0,1,1.0
42719,-9,24,4,3,-2,25,45,0,0,0,1.0
42720,47,-20,-45,-80,-90,-60,-248,0,0,0,1.0
42721,24,15,23,8,-1,22,91,1,0,0,1.0
42722,-14,4,37,64,37,87,215,1,0,0,1.0
42723,15,-40,10,80,30,45,140,1,0,0,1.0
42724,-50,50,20,-45,-40,28,-37,1,0,0,1.0
42725,0,-25,-22,-65,-42,-61,-215,0,0,0,1.0
42726,42,39,49,46,51,-6,221,0,1,0,1.0
42727,8,-15,-4,-55,-24,-20,-110,0,0,0,1.0
42728,41,59,27,44,-13,23,181,1,0,0,1.0
42729,-1,-2,10,-20,5,18,10,1,0,0,0.5
42730,-60,-32,-37,-66,-68,-30,-293,0,0,0,1.0
42731,10,5,-27,-55,-22,-46,-135,0,0,0,1.0
42732,-20,-44,-66,-66,-49,5,-240,1,0,0,1.0
42733,0,-100,-110,30,35,30,-115,1,0,0,0.5
42734,94,59,35,72,55,52,367,1,1,0,1.0
42735,-85,5,0,-65,-30,-5,-180,0,0,1,1.0
42736,-29,-4,11,-8,-39,-31,-100,0,0,0,1.0
42737,22,3,1,-18,-36,-18,-46,0,0,0,1.0
42738,35,75,-60,115,60,-50,175,1,0,0,1.0
42739,-2,11,31,-26,9,-19,4,0,0,0,0.25
42740,-159,85,101,95,1,27,150,1,1,0,1.0
42741,-24,47,19,-48,29,-34,-11,0,0,0,1.0
42742,25,83,25,45,55,62,295,1,0,0,0.5
42743,45,56,-5,46,25,68,235,1,0,0,0.5
42744,20,10,-15,0,-5,100,110,1,0,0,8.0
42745,85,17,-1,45,9,35,190,1,0,0,1.0
42746,25,45,45,110,65,50,340,1,1,0,1.0
42747,-55,-30,27,65,27,-4,30,0,0,0,1.0
42748,12,-54,-17,47,62,-44,6,0,0,0,2.0
42749,0,-30,-52,-80,-82,-71,-315,0,0,0,1.0
42750,19,55,20,85,30,36,245,1,1,0,1.0
42751,-10,-60,-15,-25,-60,-5,-175,0,0,0,0.5
42752,26,-18,13,7,54,-17,65,0,0,0,1.0
42753,-5,-36,-20,-6,10,-5,-62,0,0,0,1.0
42754,-10,-60,55,5,0,-25,-35,0,0,0,0.5
42755,10,29,20,25,15,6,105,1,0,0,2.0
42756,-20,-40,-35,-15,-35,15,-130,1,0,0,1.0
42757,10,15,32,-5,5,20,77,1,0,0,1.0
42758,-24,-35,-35,32,-18,41,-39,1,0,0,1.0
42759,30,20,-30,45,40,85,190,1,0,0,0.5
42760,30,-30,7,8,25,-21,19,0,0,0,0.5
42761,-20,11,5,-39,-65,-16,-124,0,0,0,2.0
42762,22,3,7,77,48,23,180,0,0,0,2.0
42763,50,112,75,92,25,-25,329,1,0,0,0.5
42764,-55,10,45,30,-20,50,60,1,0,0,1.0
42765,-5,64,-7,60,-7,2,107,1,0,0,2.0
42766,-27,-17,4,-35,5,-30,-100,0,0,0,1.0
42767,46,-45,-62,-59,-39,-11,-170,0,0,0,0.5
42768,-40,-45,65,-15,30,-40,-45,0,0,0,1.0
42769,25,-15,-35,-70,-55,-145,-295,0,0,1,1.0
42770,20,30,30,-28,20,93,165,1,0,0,1.0
42771,40,0,45,45,35,10,175,1,0,0,1.0
42772,0,-25,-35,-25,-30,20,-95,0,0,0,2.0
42773,10,-25,5,20,25,-10,25,0,0,0,2.0
42774,35,40,40,91,37,32,275,1,1,0,0.5
42775,22,-5,-3,25,-15,57,81,1,0,0,2.0
42776,-16,15,47,-52,-12,-42,-60,0,0,0,2.0
42777,-10,-10,-15,18,10,5,-2,1,0,0,1.0
42778,0,-1,-75,29,-25,21,-51,1,0,0,1.0
42779,-15,44,-20,-21,5,-3,-10,0,0,0,0.5
42780,9,18,-20,50,45,58,160,1,0,0,2.0
42781,-65,-100,-15,12,-12,-53,-233,0,0,0,0.5
42782,-15,-20,-20,-20,-65,-60,-200,0,0,0,1.0
42783,-33,-6,85,14,85,-35,110,0,1,0,1.0
42784,-30,-35,-30,-40,5,30,-100,1,0,0,1.0
42785,15,30,65,35,50,30,225,1,0,0,1.0
42786,35,-75,10,13,20,-80,-77,0,0,0,1.0
42787,-22,17,-27,27,-17,-12,-34,0,0,0,2.0
42788,15,65,85,15,45,15,240,1,0,0,0.25
42789,45,55,170,25,35,0,330,0,0,0,1.0
42790,0,-19,-35,-4,-20,59,-19,1,0,0,0.5
42791,-10,25,-10,45,10,12,72,1,0,0,1.0
42792,-3,11,-4,-34,6,-6,-30,0,0,0,1.0
42793,36,72,37,-20,25,65,215,1,0,0,1.0
42794,-30,-15,-83,-37,-80,-45,-290,0,0,0,1.0
42795,-5,3,98,10,110,9,225,1,0,0,0.5
42796,50,80,60,85,5,35,315,1,1,0,4.0
42797,10,-27,27,80,5,-50,45,0,0,0,1.0
42798,-5,-70,30,50,140,-50,95,0,1,0,1.0
42799,-37,-5,-15,10,-25,-8,-80,0,0,0,1.0
42800,-1,24,20,-35,20,-25,3,0,0,0,4.0
42801,15,40,5,-40,-5,15,30,1,0,0,1.0
42802,21,11,21,66,6,5,130,1,0,0,1.0
42803,-10,-3,-6,-25,-31,-50,-125,0,0,0,0.5
42804,-11,22,-23,-18,7,6,-17,1,0,0,1.0
42805,-25,-70,-40,-40,-30,-75,-280,0,0,0,1.0
42806,35,40,-10,60,35,-5,155,0,1,0,0.5
42807,6,-10,-28,-3,-26,-78,-139,0,0,0,1.0
42808,-6,17,12,33,13,56,125,1,0,0,1.0
42809,-20,-10,20,0,20,-30,-20,0,0,0,1.0
42810,-40,-50,-10,-10,30,15,-65,1,0,0,0.5
42811,4,14,18,34,23,42,135,1,0,0,1.0
42812,-40,-25,-55,-115,-60,-5,-300,0,0,0,2.0
42813,-19,-15,-10,-60,0,4,-100,1,0,1,0.5
42814,-12,-6,-17,-48,-29,5,-107,1,0,0,1.0
42815,0,-7,95,13,90,0,191,0,0,0,0.5
42816,-15,-90,-26,-45,-32,-16,-224,0,0,0,2.0
42817,-17,-25,20,35,80,60,153,0,0,0,0.25
42818,-20,27,-155,19,-20,40,-109,1,0,0,0.125
42819,-60,-90,-50,10,-50,-70,-310,0,0,0,1.0
42820,-10,87,28,42,34,33,214,1,0,0,2.0
42821,-10,-22,55,-5,20,0,38,0,0,0,1.0
42822,-10,-45,-65,110,25,95,110,0,0,0,1.0
42823,-1,-27,-8,18,-18,-14,-50,0,0,0,1.0
42824,4,20,-45,28,-27,15,-5,1,0,0,2.0
42825,-38,15,19,-25,-21,35,-15,1,0,0,1.0
42826,0,-85,-75,-90,-80,-70,-400,0,0,1,0.5
42827,7,23,29,10,19,-18,70,0,0,0,1.0
42828,30,45,-20,35,-20,75,145,1,0,0,0.5
42829,16,53,22,55,27,39,212,1,1,0,1.0
42830,-36,20,-50,-35,-74,-5,-180,0,0,1,2.0
42831,-1,-15,0,45,35,28,92,1,1,0,1.0
42832,-27,-41,-19,1,-21,-45,-152,0,0,0,1.0
42833,85,-5,30,0,-5,40,145,1,0,0,1.0
42834,-3,15,25,0,15,-82,-30,0,0,0,1.0
42835,19,-9,-17,-19,-27,-17,-70,0,0,0,1.0
42836,7,5,7,-26,-1,-11,-19,0,0,0,1.0
42837,40,47,144,-16,6,-12,209,0,0,0,0.5
42838,5,-40,-135,-25,-65,-5,-265,0,0,0,4.0
42839,46,36,46,46,16,75,265,1,0,0,0.5
42840,42,47,43,73,75,45,325,1,0,0,0.5
42841,30,-3,-28,-5,10,21,25,1,0,0,0.5
42842,-14,-22,30,-5,-20,-23,-54,0,0,0,2.0
42843,0,-15,15,35,35,25,95,1,0,0,1.0
42844,-32,-40,-30,0,-30,7,-125,1,0,0,0.5
42845,2,-6,79,1,81,-76,81,0,1,0,1.0
42846,-5,42,55,32,15,12,151,1,0,0,0.5
42847,0,-15,-5,30,30,90,130,1,0,0,2.0
42848,9,-5,7,8,2,22,43,0,0,0,0.125
42849,15,20,35,-25,5,-15,35,0,0,0,1.0
42850,-42,-31,-6,-57,-21,-33,-190,0,0,0,0.125
42851,-5,-80,-120,70,15,15,-105,1,0,0,0.5
42852,10,82,37,14,19,10,172,1,0,0,4.0
42853,25,5,-5,23,52,-25,75,0,0,0,1.0
42854,-10,-35,-80,-20,-25,-15,-185,0,0,0,0.5
42855,14,30,-30,10,0,10,34,1,0,0,1.0
42856,80,50,-20,45,10,30,195,1,0,0,1.0
42857,-60,-90,-10,5,-60,5,-210,1,0,0,1.0
42858,-15,-5,0,-5,0,-3,-28,0,0,0,1.0
42859,-19,10,30,10,20,-1,50,0,0,0,0.5
42860,31,45,2,45,39,13,175,1,1,0,1.0
42861,-19,50,15,50,0,29,125,1,0,0,1.0
42862,41,12,-12,33,38,45,157,1,0,0,1.0
42863,75,23,3,51,51,52,255,1,0,0,1.0
42864,-75,-93,-20,18,-22,-83,-275,0,0,0,1.0
42865,-24,-14,102,-60,-25,-3,-24,0,0,0,0.5
42866,-1,-32,-7,20,30,30,40,1,0,0,1.0
42867,2,-50,-5,15,5,-37,-70,0,0,0,1.0
42868,-80,20,-55,-55,-35,35,-170,1,0,1,4.0
42869,5,55,55,30,45,35,225,1,0,0,1.0
42870,-30,-90,-25,40,-25,-55,-185,0,0,0,1.0
42871,45,90,20,-5,5,0,155,0,0,0,2.0
42872,29,59,84,18,0,-13,177,0,0,0,2.0
42873,-2,70,70,35,50,40,263,1,0,0,0.5
42874,38,71,15,16,15,55,210,1,0,0,2.0
42875,20,10,20,20,55,10,135,1,0,0,4.0
42876,45,55,35,0,35,30,200,1,0,0,1.0
42877,20,-5,25,75,75,-5,185,0,0,0,0.5
42878,35,75,20,5,-25,-5,105,0,0,0,1.0
42879,35,-45,25,5,25,-80,-35,0,0,0,1.0
42880,27,30,-20,-45,-20,-20,-48,0,0,0,1.0
42881,-56,-64,19,-74,19,-83,-239,0,0,0,0.25
42882,25,40,47,-2,0,-26,84,0,0,0,0.25
42883,2,11,65,-40,36,2,76,1,0,0,4.0
42884,100,50,50,70,50,20,340,1,1,0,2.0
42885,-35,-83,-50,-73,-55,-14,-310,0,0,0,0.25
42886,24,50,-25,30,35,26,140,1,1,0,2.0
42887,-17,-35,-30,-10,-40,77,-55,1,0,0,1.0
42888,1,4,16,30,15,24,90,1,0,0,1.0
42889,35,-10,-30,40,35,5,75,1,0,0,0.5
42890,-13,-80,-76,-15,10,-5,-179,0,0,0,2.0
42891,50,-35,-20,30,15,-35,5,0,0,0,1.0
42892,6,-6,13,37,38,-58,30,0,0,0,1.0
42893,-20,-15,-10,-15,-10,-20,-90,0,0,0,1.0
42894,48,80,-165,40,-175,77,-95,1,0,0,1.0
42895,-35,-35,-50,-60,-20,5,-195,1,0,0,2.0
42896,-40,20,60,45,75,5,165,1,0,0,4.0
42897,-35,-50,-25,0,-5,-45,-160,0,0,0,1.0
42898,-32,-25,-40,-85,-50,-68,-300,0,0,0,0.125
42899,-20,32,7,14,-6,-7,20,0,0,0,2.0
42900,8,20,-69,70,25,50,104,1,0,0,0.5
42901,-45,-40,15,5,-10,-3,-78,0,0,0,1.0
42902,-20,60,-40,70,30,-20,80,0,1,1,0.125
42903,-35,-52,7,-27,13,-71,-165,0,0,0,0.5
42904,8,-90,-65,-120,-65,-68,-400,0,0,1,1.0
42905,-31,-55,-27,-28,-25,-20,-186,0,0,0,1.0
42906,61,37,31,27,31,13,200,1,0,0,4.0
42907,-18,-55,-26,-30,0,15,-114,1,0,0,1.0
42908,-10,60,-10,-95,0,50,-5,1,0,0,1.0
42909,0,-20,-25,-20,0,-3,-68,0,0,0,0.25
42910,70,55,-20,-50,25,55,135,1,0,0,0.5
42911,-34,-23,-50,-70,-90,-60,-327,0,0,1,2.0
42912,-30,-45,30,-15,-35,-60,-155,0,0,0,1.0
42913,10,-15,40,60,20,-45,70,0,1,0,2.0
42914,-36,-61,-42,-56,-82,-13,-290,0,0,0,1.0
42915,-40,15,0,110,15,80,180,1,0,0,2.0
42916,5,0,5,-75,-40,-40,-145,0,0,0,1.0
42917,-35,47,-17,-38,-5,20,-28,1,0,0,0.5
42918,-15,10,5,-25,5,15,-5,1,0,0,0.25
42919,40,115,20,108,70,20,373,1,1,0,1.0
42920,-25,-50,80,10,15,-85,-55,0,0,0,1.0
42921,20,14,0,15,-10,18,57,1,0,0,1.0
42922,18,2,-40,-22,-5,-42,-89,0,0,0,1.0
42923,0,20,15,-30,0,-35,-30,0,0,0,0.5
42924,25,25,40,30,20,-30,110,0,0,0,1.0
42925,25,16,24,61,52,40,218,1,0,0,0.5
42926,-10,95,-40,130,-30,25,170,1,1,0,1.0
42927,-10,30,-13,5,-18,46,40,1,0,0,0.5
42928,-39,-19,-1,-20,30,21,-28,0,0,0,1.0
42929,-15,-35,-50,-35,-20,25,-130,1,0,1,1.0
42930,10,5,22,5,27,9,78,1,0,0,1.0
42931,23,-50,-28,-83,-79,-22,-239,0,0,1,0.5
42932,45,25,-10,-10,-5,-35,10,0,0,0,0.5
42933,55,25,33,60,55,4,232,1,0,0,1.0
42934,-10,-21,-32,-66,-32,-55,-216,0,0,0,1.0
42935,-9,7,-3,-26,4,-1,-28,0,0,0,1.0
42936,-11,-64,-33,35,15,8,-50,1,0,0,0.5
42937,-53,20,-31,-70,-81,-40,-255,0,0,0,0.5
42938,-4,-75,-25,17,-5,-21,-113,0,0,0,0.5
42939,26,22,24,-6,9,67,142,1,0,0,1.0
42940,25,20,50,33,57,30,215,1,0,0,1.0
42941,-19,-21,-23,-61,-51,30,-145,1,0,0,0.5
42942,5,25,55,-80,-15,-70,-80,0,0,0,0.25
42943,-17,55,-69,0,5,70,44,1,0,0,0.5
42944,25,32,15,70,5,14,161,1,0,0,1.0
42945,-70,0,20,-65,-40,5,-150,1,0,0,1.0
42946,-10,-30,80,-30,65,-80,-5,0,0,0,1.0
42947,11,-21,38,129,85,42,284,1,0,0,0.25
42948,21,33,17,-10,0,60,121,1,0,0,1.0
42949,15,-17,-40,13,40,-28,-17,0,0,0,2.0
42950,7,18,62,22,18,8,135,1,0,0,1.0
42951,-55,9,10,14,-20,2,-40,1,0,0,1.0
42952,-55,-80,-47,-20,-45,-35,-282,0,0,0,2.0
42953,-20,-70,-39,-10,-4,25,-118,1,0,0,0.5
42954,-35,-55,-45,10,-10,24,-111,1,0,0,1.0
42955,-80,-75,-85,-55,-65,-50,-410,0,0,1,1.0
42956,-5,5,-5,-85,-25,-45,-160,0,0,0,1.0
42957,-20,-45,-110,95,-10,30,-60,1,0,1,0.5
42958,-3,-78,-75,-68,-60,-54,-338,0,0,0,1.0
42959,-15,0,-20,-35,-55,-60,-185,0,0,0,1.0
42960,-10,40,15,-60,5,5,-5,1,0,0,2.0
42961,-63,-15,8,-36,-12,2,-116,1,0,0,2.0
42962,-10,-55,15,-30,15,-30,-95,0,0,0,0.5
42963,-110,-50,-40,-100,-40,15,-325,0,0,0,0.5
42964,-3,-5,-46,4,-20,-21,-91,0,0,1,1.0
42965,-10,13,-8,15,-10,10,10,1,0,0,1.0
42966,-47,-99,-57,-34,-54,-30,-321,0,0,0,0.5
42967,-1,6,10,-61,-50,-64,-160,0,0,0,2.0
42968,5,23,-45,-38,5,20,-30,1,0,0,0.5
42969,28,16,10,-4,-10,-15,25,0,0,0,2.0
42970,54,60,35,-20,25,41,195,1,0,0,1.0
42971,-14,-2,-10,23,4,20,21,1,0,0,1.0
42972,45,60,10,70,75,30,290,1,0,0,1.0
42973,-8,69,52,-7,-11,-7,88,0,0,0,1.0
42974,-11,-72,-25,5,-25,38,-90,0,0,0,0.5
42975,-40,-23,-37,-50,-40,0,-190,0,0,0,2.0
42976,-15,5,-45,-15,-50,15,-105,1,0,0,1.0
42977,-31,2,13,-35,-85,-40,-176,0,0,0,0.5
42978,33,-1,17,-23,11,18,55,1,0,0,1.0
42979,-35,-85,-25,0,-45,-55,-245,0,0,0,1.0
42980,50,10,20,35,20,14,149,1,0,0,2.0
42981,75,5,40,100,60,5,285,1,0,0,1.0
42982,-5,-47,-30,-12,35,-43,-102,0,0,0,1.0
42983,21,-56,-57,-37,-13,-18,-160,0,0,0,0.5
42984,30,53,-10,-17,-15,-71,-30,0,0,0,1.0
42985,-29,-55,-35,-10,-5,-11,-145,0,0,1,1.0
42986,-40,-30,85,-95,-50,30,-100,1,0,0,1.0
42987,-30,-12,82,-25,80,5,100,1,1,0,1.0
42988,10,25,4,-40,-31,-5,-37,0,0,0,1.0
42989,-15,-4,-16,-15,-5,-30,-85,0,0,0,1.0
42990,29,50,-15,70,40,86,260,1,1,0,1.0
42991,-21,57,28,-49,4,-36,-17,0,0,0,1.0
42992,-19,-3,3,10,-5,40,26,0,0,0,2.0
42993,-20,-10,75,-45,65,-95,-30,1,1,0,2.0
42994,-60,5,55,25,55,-45,35,0,0,0,0.25
42995,-35,-15,-15,30,0,30,-5,1,0,0,1.0
42996,25,20,5,40,45,45,180,1,0,0,0.125
42997,-5,-23,-20,-13,-10,0,-71,0,0,0,0.5
42998,-10,-10,7,50,27,36,100,1,0,0,0.5
42999,-18,-26,23,-53,-30,-57,-161,0,0,0,1.0
43000,-71,-62,-10,-99,-63,-71,-376,0,0,1,1.0
43001,22,40,6,30,26,50,174,1,0,0,1.0
43002,30,-10,5,-15,5,-45,-30,0,0,0,1.0
43003,70,75,15,20,-30,20,170,1,0,0,1.0
43004,10,-30,15,85,25,-15,90,0,1,0,4.0
43005,-13,6,52,-99,-50,-5,-109,0,0,0,4.0
43006,25,14,16,5,5,55,120,1,0,0,1.0
43007,28,66,21,-12,4,-43,64,0,0,0,4.0
43008,29,80,20,40,-5,46,210,1,1,0,1.0
43009,8,-8,-16,-4,-7,-24,-51,0,0,0,1.0
43010,10,20,48,0,13,-5,86,0,0,0,1.0
43011,-32,-1,-7,40,25,65,90,0,0,0,2.0
43012,30,91,-66,24,51,65,195,1,0,0,1.0
43013,-2,2,-52,32,8,18,6,1,0,0,0.5
43014,-5,15,0,-10,10,5,15,1,0,0,1.0
43015,-8,21,-16,33,9,38,77,1,0,0,1.0
43016,-80,2,-26,-26,-44,9,-165,1,0,0,1.0
43017,-22,-44,-72,-18,-44,12,-188,1,0,0,1.0
43018,-10,32,53,-30,5,10,60,1,0,0,0.5
43019,37,-55,40,-25,-30,-45,-78,0,0,0,0.25
43020,27,31,42,-7,-16,-20,57,0,0,0,2.0
43021,30,49,30,35,-5,-39,100,1,0,0,1.0
43022,30,-50,40,-25,35,30,60,1,1,0,1.0
43023,55,84,67,55,62,-1,322,0,0,0,0.25
43024,-10,-40,-20,-85,-65,-85,-305,0,0,0,0.25
43025,15,-20,35,35,0,-15,50,0,0,0,1.0
43026,-15,-23,7,-7,-13,-20,-71,0,0,0,0.5
43027,20,25,20,10,10,-55,30,0,0,0,1.0
43028,35,0,60,5,40,-25,115,0,1,0,1.0
43029,105,-5,-26,50,14,20,158,1,0,0,0.25
43030,0,25,22,5,-5,35,82,1,0,0,1.0
43031,-28,30,112,-27,-109,-5,-27,0,0,0,1.0
43032,-40,0,10,-60,-45,-65,-200,0,0,1,1.0
43033,-3,-3,10,-19,2,-82,-95,0,0,0,2.0
43034,-50,-5,50,35,115,50,195,1,0,0,1.0
43035,-35,-10,50,0,-25,-5,-25,0,0,0,0.5
43036,1,-16,31,-24,41,-22,11,0,0,0,1.0
43037,16,47,27,24,17,-15,116,0,0,0,1.0
43038,-7,-35,100,20,20,-18,80,0,0,0,0.5
43039,25,30,30,45,40,45,215,1,0,0,1.0
43040,-10,-15,-95,-10,-5,20,-115,1,0,0,0.5
43041,10,-41,-60,-49,-30,-7,-177,0,0,0,2.0
43042,-25,7,16,-63,47,-25,-43,0,0,0,1.0
43043,10,-80,0,-5,-5,-5,-85,0,0,0,0.5
43044,14,60,107,5,11,-27,170,0,0,0,0.0625
43045,-40,-25,-5,-15,-15,-25,-125,0,0,0,0.5
43046,-47,-34,-23,-12,-14,10,-120,1,0,0,2.0
43047,40,-2,8,-14,6,-25,13,0,0,0,2.0
43048,-21,-79,-80,-61,-55,-69,-365,0,0,0,1.0
43049,25,55,90,30,5,-25,180,1,0,0,1.0
43050,25,39,55,2,5,-2,124,0,0,0,1.0
43051,65,60,40,130,50,20,365,1,1,0,2.0
43052,-57,-20,-25,-100,-105,-55,-362,0,0,1,0.5
43053,-5,-91,-25,-58,-33,-40,-252,0,0,0,2.0
43054,25,13,10,13,55,7,123,1,0,0,1.0
43055,-27,-95,-25,-30,-55,-15,-247,0,0,0,1.0
43056,5,8,-20,-13,-20,50,10,1,0,0,4.0
43057,-5,-30,65,115,50,15,210,1,0,0,0.5
43058,30,35,65,100,65,10,305,1,0,0,0.25
43059,36,23,38,63,8,31,199,1,0,0,1.0
43060,-20,-30,-5,11,1,0,-43,0,0,0,1.0
43061,-50,-70,-60,-110,-50,-85,-425,0,0,0,1.0
43062,-10,0,-5,5,-25,-40,-75,0,0,0,1.0
43063,22,-36,-65,22,18,11,-28,1,0,0,1.0
43064,38,90,45,25,35,77,310,1,0,0,1.0
43065,16,14,12,-1,4,30,75,1,0,0,0.5
43066,-96,-95,-45,-159,-75,-45,-515,0,0,1,2.0
43067,-15,-10,-20,-15,-15,35,-40,1,0,0,1.0
43068,-10,-10,-35,-85,-40,-75,-255,0,0,1,1.0
43069,10,116,59,34,51,60,330,1,0,0,2.0
43070,-90,-70,-30,-40,-20,50,-200,1,0,1,0.5
