HP_diff,Attack_diff,Defense_diff,Sp. Atk_diff,Sp. Def_diff,Speed_diff,stats_sum_diff,First_win,First_pokemon_Legendary,Second_pokemon_Legendary
20,40,29,55,39,40,223,1,0,0
-5,33,-5,-23,-25,-45,-70,0,0,0
-1,23,15,36,20,-63,30,0,0,0
3,15,25,-30,-5,-30,-22,0,0,0
25,61,59,-24,80,15,216,1,0,0
31,-37,3,-49,-9,-51,-112,0,0,1
-63,-9,-44,-41,-59,18,-198,1,0,0
-32,-15,-22,17,64,10,22,1,0,0
-35,-3,2,49,24,-20,17,0,0,0
-25,-10,45,15,5,-5,25,0,0,0
59,68,45,30,45,-17,230,0,0,0
5,10,-10,-5,20,32,52,1,0,0
-25,0,55,40,-30,-25,15,0,0,0
6,-26,-55,12,15,53,5,0,0,0
11,17,4,-66,-16,2,-48,0,0,0
-12,-32,-17,89,47,77,152,1,0,0
0,-55,-65,-10,-10,5,-135,1,0,0
11,18,-21,-6,-8,42,36,1,0,0
0,50,60,-35,-35,-25,15,0,0,0
-6,34,-20,-45,-90,-35,-162,0,0,0
-10,-15,-15,0,0,20,-20,1,0,0
-20,-95,-15,-50,-15,-40,-235,0,0,0
-15,-90,-60,10,-35,-30,-220,0,0,0
-6,-17,-63,8,-5,28,-55,1,0,0
-15,-9,-36,-91,-24,-50,-225,0,0,0
5,-25,50,-70,0,-75,-115,0,0,0
60,120,45,135,95,20,475,1,1,0
-42,-39,-10,10,15,40,-26,0,0,0
30,83,25,2,25,55,220,1,0,0
24,49,20,-2,26,24,141,1,0,0
-50,-47,-52,-47,-52,-36,-284,0,0,1
-15,-22,-42,-44,-75,20,-178,1,0,0
-8,-30,5,20,15,-2,0,0,0,0
5,-25,87,-5,87,-66,83,0,1,0
-23,-51,80,-11,85,-45,35,0,0,0
-40,-10,45,40,0,5,40,1,0,0
-25,-40,15,0,25,-75,-100,0,0,0
-15,20,-15,25,25,75,115,1,0,0
-10,70,60,-15,20,-5,120,0,0,0
20,3,-45,27,5,50,60,1,0,0
0,-10,-10,10,20,-10,0,0,0,0
-64,-32,-32,-64,-52,-27,-271,0,0,0
-15,-75,-66,0,-56,-30,-242,0,0,0
18,137,49,-19,48,26,259,1,0,0
75,100,40,25,75,-25,290,1,0,0
10,120,10,115,80,55,390,1,1,0
-45,-5,15,-55,-55,-65,-210,0,0,0
46,3,37,40,58,-42,142,1,0,0
20,50,-20,-5,10,35,90,1,0,0
-35,-30,38,12,85,36,106,1,1,0
15,36,0,18,-17,41,93,1,0,0
-8,-18,-4,14,2,-2,-16,0,0,0
45,15,-10,-25,-10,-130,-115,0,0,1
14,45,35,3,40,46,183,1,0,0
10,14,37,17,39,0,117,0,0,0
0,-15,10,25,35,35,90,1,0,0
12,26,-13,-65,-20,-30,-90,0,0,0
-45,-42,-32,0,-20,-46,-185,0,0,0
5,-5,10,-15,-25,-35,-65,0,0,0
10,-32,15,40,50,30,113,0,0,0
14,43,73,-47,-10,-78,-5,1,0,0
15,-5,-5,15,40,30,90,1,0,0
25,67,33,-10,13,1,129,1,0,0
-9,0,-24,85,41,22,115,1,1,0
55,0,-50,10,5,0,20,0,0,0
-44,-36,-77,-8,-25,-4,-194,0,0,0
25,30,11,45,11,-27,95,0,0,0
-18,44,67,-44,6,18,73,1,0,0
20,27,-15,-105,-15,-62,-150,0,0,0
65,40,40,105,95,0,345,0,0,0
-20,87,-23,97,47,25,213,1,1,0
25,60,21,80,21,13,220,1,0,0
-35,-25,-15,5,-5,-20,-95,0,0,0
0,-49,32,31,9,-28,-5,0,0,0
-15,-20,0,60,30,60,115,1,1,0
-18,20,20,-70,-60,-30,-138,0,0,0
13,-15,-50,5,-5,56,4,1,0,0
45,58,5,-10,-30,-65,3,1,0,0
-35,-50,-65,15,-5,-5,-145,0,0,1
25,-28,18,-35,-10,-75,-105,0,0,0
40,15,75,5,-5,-65,65,1,0,0
2,4,10,29,-10,-50,-15,0,0,0
-12,-25,-20,16,-1,-18,-60,0,0,0
19,31,-27,-9,-97,-22,-105,0,0,0
-20,-30,-135,75,5,40,-65,1,0,1
10,45,30,-80,-40,-35,-70,0,0,0
-16,-47,-5,20,15,3,-30,1,0,0
-50,-28,60,23,73,-78,0,0,1,0
4,-14,8,31,21,-40,10,0,0,0
25,85,-5,80,-5,85,265,1,0,0
-20,-15,0,-5,0,-35,-75,0,0,0
-40,-90,-35,-65,-30,-25,-285,0,0,0
20,3,-55,10,-20,-40,-82,0,0,0
-20,-20,-55,-30,-45,-20,-190,0,0,0
35,-120,-95,-45,-5,-40,-270,0,0,0
0,-61,-27,-22,-17,-6,-133,0,0,0
-35,-67,-63,-95,-65,-15,-340,0,0,1
-5,45,55,0,0,-50,45,0,0,0
-6,-2,-10,-32,-10,15,-45,1,0,0
13,-39,-38,-61,-44,54,-115,1,0,0
8,10,4,37,12,10,81,1,0,0
-23,10,-25,-45,0,-11,-94,0,0,0
60,70,17,47,17,1,212,1,0,0
-60,-90,-45,-125,-45,-40,-405,0,0,1
25,-15,15,70,45,40,180,1,0,0
15,5,10,0,-10,-50,-30,0,0,0
-61,-27,-39,-29,-14,-17,-187,0,0,0
-35,15,50,110,55,85,280,1,1,0
50,98,47,0,30,40,265,1,1,0
1,22,17,-30,-20,-30,-40,0,0,0
50,49,55,30,35,-29,190,0,0,0
15,5,5,73,35,60,193,1,0,0
-12,2,-26,-9,-17,15,-47,1,0,0
20,-43,35,67,-10,-12,57,0,0,0
12,-61,-4,11,-12,33,-21,1,0,0
10,-45,-40,-35,-20,-5,-135,0,0,0
-10,-2,10,-2,0,-10,-14,0,0,0
5,82,17,82,17,75,278,1,1,0
40,10,-25,30,-5,20,70,1,0,0
-30,22,7,22,22,22,65,1,0,0
-15,-25,-41,-50,-36,-3,-170,0,0,0
30,20,10,-30,5,-45,-10,0,0,0
0,17,65,-7,15,-30,60,0,0,0
55,5,30,20,10,-25,95,0,0,0
-23,-29,-33,-46,-40,-55,-226,0,0,0
20,-45,35,-5,60,-25,40,0,0,0
-61,-27,-39,-29,-14,-17,-187,0,0,0
5,-20,-20,25,-15,-45,-70,0,0,0
52,78,62,23,62,22,299,1,0,0
-5,30,95,60,95,-35,240,0,1,0
-20,-5,-30,-25,-115,5,-190,1,0,1
-45,5,-55,-35,-15,25,-120,1,0,0
60,65,50,73,35,35,318,1,0,0
0,-15,-95,35,-25,25,-75,1,0,0
28,55,41,95,15,52,286,1,0,0
0,-5,-30,65,30,40,100,1,1,0
-57,-43,-10,-7,-40,-45,-202,0,0,0
60,60,40,0,5,80,245,1,0,0
39,76,25,116,35,65,356,1,1,0
86,80,75,75,134,30,480,1,1,0
30,50,-27,72,-30,30,125,1,0,0
-85,-10,-3,-20,-3,16,-105,1,0,0
10,26,20,-24,-40,-30,-38,0,0,0
-30,-70,-40,-15,-40,40,-155,1,0,0
-50,-52,-12,-40,-35,24,-165,0,0,0
-25,-20,0,-60,-30,-25,-160,0,0,0
-25,-55,-15,-40,-35,-75,-245,0,0,0
-3,30,-59,30,-63,15,-50,1,0,0
-39,-35,-37,-25,-37,19,-154,1,0,0
-25,-20,10,10,-85,-85,-195,0,0,0
48,-18,-50,41,17,-11,27,0,0,0
-8,28,20,68,20,81,209,1,0,0
8,103,15,2,35,50,213,1,0,0
25,5,31,75,-5,4,135,1,0,0
-20,10,13,7,60,-39,31,0,0,0
-10,34,45,-31,5,12,55,1,0,0
29,-7,37,48,42,62,211,1,0,0
40,45,10,-45,10,20,80,1,1,0
35,-30,20,-35,-50,-15,-75,0,0,0
-25,-80,-15,-15,5,-30,-160,0,0,0
130,-52,16,-52,16,-58,0,0,0,0
34,10,25,-75,-50,-59,-115,0,0,0
45,-30,-15,45,-15,-20,10,0,0,0
-65,-95,10,70,65,-5,-20,0,0,0
14,-44,-10,-30,-5,25,-50,1,0,0
-35,-45,-40,10,-15,105,-20,0,0,0
16,18,2,10,0,-5,41,0,0,0
-40,-83,-35,-43,-25,26,-200,1,0,1
-40,-55,-9,-15,-42,-4,-165,0,0,1
20,80,25,40,35,25,225,1,0,0
-22,-40,-6,-30,-26,-50,-174,0,0,0
59,44,85,48,6,-21,221,0,0,0
15,0,1,0,82,2,100,1,1,1
-10,5,27,5,-3,21,45,1,0,0
32,45,53,-10,35,-35,120,0,0,0
-5,0,-15,-20,-10,10,-40,1,0,0
-11,-61,-42,-55,-35,53,-151,0,0,0
5,40,-15,40,-15,-28,27,0,0,0
-5,-32,-35,-22,35,-31,-90,0,0,0
-26,-35,-13,-12,13,3,-70,1,0,0
70,50,80,70,60,-15,315,0,1,0
33,7,43,-27,7,-33,30,0,0,0
50,0,3,-35,3,-41,-20,0,0,0
-40,-73,58,-73,28,-25,-125,0,0,0
20,0,-42,-50,-52,-16,-140,0,0,0
0,-1,-10,-60,0,-46,-117,0,0,1
30,65,-160,25,-160,43,-157,1,0,0
17,14,71,39,71,-27,185,0,0,0
20,12,5,12,15,-50,14,0,0,0
50,-5,25,25,20,-15,100,0,0,0
-36,-105,-30,-94,-30,-80,-375,0,0,1
25,40,50,-60,-10,45,90,1,0,0
45,32,58,5,35,-25,150,0,0,0
6,49,57,79,77,52,320,1,1,0
-55,-75,85,-30,-15,25,-65,1,0,0
7,-12,-12,11,3,7,4,1,0,0
51,37,41,39,31,-12,187,0,0,0
-5,85,45,-25,-35,20,85,1,0,0
-13,-25,20,25,40,-36,11,0,0,0
5,-17,-20,-43,-30,-45,-150,0,0,0
32,100,-6,31,-6,32,183,1,0,0
-36,-68,-42,-14,-24,-11,-195,0,0,0
60,77,84,-46,-9,-7,159,0,0,0
-16,34,40,12,50,12,132,1,0,0
14,-14,25,0,35,10,70,1,0,0
29,69,31,48,18,45,240,0,0,0
-30,-15,27,50,52,-4,80,0,0,0
-35,-46,15,-41,-15,-58,-180,0,0,0
-63,60,-20,-80,-65,-7,-175,0,0,0
-30,-40,-30,-60,-15,-45,-220,0,0,0
0,80,-32,-5,45,62,150,1,0,0
41,16,40,61,41,22,221,1,0,0
20,-10,15,-30,15,-35,-25,0,0,0
-20,-25,-50,10,-80,15,-150,1,0,1
68,130,75,50,55,72,450,1,0,0
5,45,24,-10,-6,40,98,1,0,0
21,-2,7,10,74,10,120,1,1,0
7,16,44,-51,-10,-46,-40,0,0,0
-15,90,-102,122,-55,66,106,1,1,0
-9,-60,-30,-55,-40,-96,-290,0,0,1
-45,-40,-30,-15,-30,-25,-185,0,0,0
31,67,26,67,26,54,271,1,1,0
-39,-92,-42,-52,-32,-27,-284,0,0,1
-1,-38,-52,-23,39,-3,-78,0,0,0
15,18,5,10,45,10,103,1,0,0
40,-19,-15,-9,-15,14,-4,1,0,0
-5,-70,-5,-30,-5,-20,-135,0,0,1
31,-2,32,49,26,66,202,1,0,0
48,10,-19,31,45,55,170,1,1,0
-5,-35,-24,75,26,43,80,1,0,0
-30,-63,-13,-28,-13,-71,-218,0,0,0
-40,-73,-35,28,0,15,-105,1,0,0
-18,-15,-8,17,-33,5,-52,1,0,0
0,-10,-10,-30,40,-50,-60,0,0,0
-24,-53,-80,-95,-75,-3,-330,0,0,0
5,10,60,30,15,0,120,0,0,0
0,10,5,50,40,1,106,1,0,0
-5,-60,37,-32,37,-70,-93,0,0,0
32,44,-44,49,71,-37,115,1,0,0
-21,-57,3,-51,-30,-49,-205,0,0,0
58,65,50,-5,20,7,195,1,0,0
-70,-15,40,100,0,15,70,1,0,0
15,25,10,-35,-15,0,0,0,0,0
55,30,10,-35,10,-80,-10,0,0,1
-85,-20,-85,-65,-35,65,-225,0,0,0
49,1,-12,26,-12,23,75,1,0,0
-40,-5,-70,40,-5,0,-80,0,0,0
65,105,20,-55,15,68,218,1,0,0
30,-5,-68,-40,-68,25,-126,1,0,1
-31,-5,-87,-5,-30,-17,-175,0,0,1
10,55,10,60,5,0,140,0,1,0
-25,-10,-10,-5,-15,-25,-90,0,0,0
24,6,-17,-59,-32,-62,-140,0,0,0
1,-3,-40,-55,-35,22,-110,1,0,0
-10,5,50,-50,-10,-60,-75,0,0,0
-1,66,-15,80,-20,-10,100,0,0,0
-55,-88,-60,-60,-25,-12,-300,0,0,0
-29,-92,-7,27,7,-61,-155,0,0,0
-16,19,46,-61,26,-35,-21,1,0,0
10,-27,-20,-23,-10,-40,-110,0,0,0
30,5,-30,20,-20,-5,0,0,0,0
-10,-6,-23,20,-15,-14,-48,0,0,0
-35,-55,-62,-65,-67,-18,-302,0,0,1
0,-40,-80,-50,-80,30,-220,0,0,0
3,-20,11,-60,-19,5,-80,1,0,0
1,-30,-11,-61,-24,18,-107,1,0,0
20,7,33,50,50,0,160,0,0,0
0,-20,0,0,0,10,-10,1,0,0
2,60,75,15,45,-7,190,0,0,0
30,30,30,70,55,40,255,1,0,0
-12,-70,105,0,65,-65,23,0,0,0
-57,-135,-58,-112,-63,-45,-470,0,0,1
-30,-35,-20,0,-15,15,-85,1,0,0
65,13,39,33,29,0,179,0,0,0
-33,-18,25,29,16,-9,10,0,0,0
-20,-40,-25,-10,-10,-35,-140,0,0,0
30,87,35,57,20,-25,204,1,0,0
-40,-70,-40,15,50,40,-45,0,0,0
-13,-35,-20,13,-10,-37,-102,0,0,0
10,-35,-39,30,56,25,47,1,0,0
41,68,27,50,20,15,221,1,0,0
-35,-30,-48,-80,-78,-34,-305,0,0,1
10,0,25,5,10,15,65,1,0,0
0,-5,70,25,10,-50,50,0,0,0
-12,2,54,21,23,-19,69,0,0,0
15,35,-3,-10,7,6,50,1,0,0
-2,-15,-10,-5,10,-20,-42,0,0,0
-35,-60,190,-50,190,-35,200,0,0,0
-28,-6,-11,-5,-11,-59,-120,0,0,0
-15,3,-23,40,30,15,50,1,0,0
-55,-65,0,-90,-65,50,-225,0,0,0
14,-44,-31,-75,-40,-9,-185,0,0,0
60,30,30,-5,25,25,165,1,0,0
160,-88,-50,-35,50,-5,32,0,0,0
-3,23,2,-32,2,27,19,1,0,0
-46,-39,-30,-66,-18,-31,-230,0,0,1
-2,20,-5,-20,-25,-8,-40,0,0,0
15,12,-15,6,17,10,45,1,0,0
15,42,16,10,25,74,182,1,0,0
10,70,-5,85,40,105,305,1,0,0
-20,15,78,5,-57,30,51,1,0,0
-20,15,50,-5,-25,-10,5,0,0,0
-40,-83,5,3,-30,-40,-185,0,0,0
65,33,-17,-17,28,20,112,1,0,0
0,5,-15,-20,-5,30,-5,1,0,0
-15,18,35,-38,-40,-70,-110,0,0,0
-48,38,-68,82,-22,13,-5,0,0,0
-35,-25,27,35,27,-44,-15,0,0,0
-3,20,47,-23,-63,-10,-32,0,0,0
-12,-15,-10,-55,5,46,-41,1,0,0
-25,-40,-11,-61,-27,-2,-166,0,0,0
-1,-2,20,-65,5,-52,-95,0,0,0
-5,25,-21,-40,0,-19,-60,0,0,0
-17,-38,-12,-20,-20,-55,-162,0,0,0
-10,70,-60,-5,-160,45,-120,1,0,1
30,72,160,15,35,-12,300,0,0,0
-6,-2,-18,-2,-19,57,10,1,0,0
-53,-37,-31,-31,-15,-53,-220,0,0,1
-75,-105,-70,-30,-60,-10,-350,0,0,1
-5,-15,20,15,30,-35,10,0,0,0
33,18,-88,-4,-49,44,-46,1,0,0
-30,-70,-100,0,50,-25,-175,0,0,0
-14,-43,-73,-33,-25,28,-160,0,0,0
25,-10,45,105,40,-50,155,0,0,0
0,25,5,25,-25,15,45,1,0,0
-225,32,108,-33,-47,-25,-190,0,0,0
13,-25,42,21,-5,14,60,0,1,0
25,50,20,-50,10,35,90,1,0,0
12,-5,-57,-10,-10,-15,-85,0,0,0
19,5,50,20,40,6,140,1,1,0
25,-40,0,5,20,-55,-45,0,0,0
20,-40,25,60,15,-15,65,0,0,0
10,-3,-27,-42,-27,-26,-115,0,0,0
-9,-36,-35,6,15,4,-55,1,0,0
-48,10,-9,-12,-29,40,-48,1,0,0
40,45,60,-20,-70,-45,10,1,0,0
-10,-20,-72,-75,-67,-31,-275,0,0,0
-5,-20,-15,40,35,65,100,1,0,0
35,111,31,65,15,55,312,1,0,0
2,-40,-38,43,-34,102,35,1,0,0
-11,8,7,-28,-5,37,8,1,0,0
-9,5,10,15,10,19,50,1,0,0
15,15,22,80,5,15,152,1,0,0
-10,-25,-65,-25,5,60,-60,1,0,0
25,30,50,32,83,-21,199,0,0,0
5,-4,-30,-19,-45,54,-39,1,0,0
55,48,5,25,5,-38,100,0,0,0
35,40,55,70,100,70,370,1,1,0
-41,-27,-50,20,15,3,-80,1,0,0
20,30,-1,20,19,50,138,0,0,0
44,26,3,9,-17,-12,53,0,0,0
-1,-8,-73,17,-5,33,-37,1,0,0
35,34,16,0,-10,15,90,1,0,0
56,20,-30,20,-6,20,80,1,1,1
-10,-40,13,35,28,-10,16,0,0,0
54,25,40,40,25,-60,124,0,1,0
-1,5,-65,23,-2,-30,-70,0,0,0
-10,0,-15,-5,30,15,15,1,0,0
27,3,41,68,41,55,235,1,0,0
28,20,32,40,38,77,235,1,0,0
49,58,70,90,50,63,380,1,0,0
-58,-135,-60,-95,-70,-77,-495,0,0,0
-38,-10,-10,24,24,21,11,1,0,0
0,-50,-15,64,-1,-70,-72,0,0,0
-68,22,33,4,11,8,10,1,0,0
28,52,-10,34,-2,93,195,1,0,0
-62,-30,-45,-30,-25,37,-155,1,0,0
-15,-16,-28,19,-25,19,-46,1,0,1
2,80,-31,-30,-31,45,35,1,0,0
-40,-90,-45,-8,-35,-90,-308,0,0,0
5,-7,-11,-20,-10,-19,-62,0,0,0
-5,-10,-5,10,10,30,30,1,0,0
17,-30,0,85,50,18,140,1,0,0
-50,-160,-120,-130,-50,-70,-580,0,0,1
-2,2,-24,15,-30,40,1,1,0,0
-40,10,-66,-30,-66,-25,-217,0,0,1
-10,-15,15,-60,15,-10,-65,0,0,0
30,28,7,90,45,20,220,1,0,0
29,-9,9,-64,9,-18,-44,0,0,0
2,-1,-5,0,35,5,36,1,0,0
-87,-55,-25,-45,-30,37,-205,1,0,0
-15,-3,-34,5,-34,-35,-116,0,0,1
40,45,20,-10,0,0,95,0,0,0
10,51,100,11,60,44,276,1,0,0
-40,-70,-25,-100,-25,-95,-355,0,0,0
35,-15,0,40,25,-60,25,0,0,0
0,-10,0,-50,-30,-30,-120,0,0,1
-25,10,-10,10,-10,5,-20,1,1,1
70,25,-15,-20,-45,-10,5,0,0,0
20,20,30,40,30,5,145,1,0,0
-40,1,-60,-70,-75,7,-237,1,0,0
-24,-60,-5,-45,5,-56,-185,0,0,1
-13,38,-15,1,-3,-43,-35,0,0,0
-18,3,9,-43,-53,-18,-120,0,0,0
-10,-60,55,-140,-65,-50,-270,0,0,1
-32,-50,-32,-38,-16,-52,-220,0,0,0
13,-36,13,35,20,70,115,0,0,0
-11,-26,-21,-28,-18,1,-103,1,0,0
-15,10,-25,45,15,-50,-20,0,0,0
34,90,5,40,-5,56,220,1,1,0
-14,-66,-70,0,0,-25,-175,0,0,0
-17,-35,-26,20,33,15,-10,1,0,0
-25,4,-14,5,-5,-50,-85,0,0,0
15,-30,-55,40,-25,45,-10,1,0,0
25,93,12,30,30,75,265,1,0,0
23,28,-88,88,-58,91,84,1,0,0
20,-55,35,60,45,-15,90,0,0,0
29,34,33,15,33,-15,129,0,0,0
56,62,58,38,45,43,302,1,0,0
92,95,95,75,85,80,522,1,1,0
40,65,93,102,100,30,430,1,0,0
-8,-27,-15,73,50,72,145,0,0,0
40,17,5,23,55,45,185,1,0,0
-10,-65,45,-70,45,20,-35,1,0,0
-5,65,-10,20,20,-5,85,0,0,0
38,-95,-34,-5,-4,-55,-155,0,0,0
-8,-40,-16,-5,-66,-20,-155,0,0,0
-10,-55,-65,-25,-15,-10,-180,0,0,0
10,25,-20,-15,-55,-5,-60,0,0,0
40,80,-5,-25,60,65,215,1,0,0
-5,70,-25,-10,-45,0,-15,0,0,0
-20,5,47,-20,-15,0,-3,0,0,0
19,25,-10,-40,-25,71,40,1,1,0
15,12,15,5,-5,-38,4,0,0,0
-17,27,-10,-11,-7,-74,-92,1,0,0
20,25,15,65,-10,45,160,1,1,0
20,26,10,35,10,44,145,1,0,0
-50,-130,-50,-100,-50,-70,-450,0,0,0
-29,-80,-85,-25,-35,-51,-305,0,0,0
40,25,25,20,30,40,180,1,0,0
105,5,-16,50,24,30,198,1,0,0
-12,-16,-42,99,55,50,134,1,0,0
-12,-29,-27,2,-7,-18,-91,0,0,0
15,95,85,-20,45,45,265,1,0,0
-10,-35,-55,52,15,50,17,0,0,0
12,92,-10,-8,-65,-9,12,0,0,0
-14,-25,0,19,14,-41,-47,0,0,0
-40,-70,-50,-100,-10,-25,-295,0,0,1
-23,-43,-25,-20,-5,-5,-121,0,0,0
25,70,10,-20,10,15,110,1,0,0
0,1,3,-33,-19,7,-41,1,0,0
-35,17,52,-31,4,35,42,1,0,0
5,25,-5,-35,-80,30,-60,1,0,0
-20,37,43,-3,23,-35,45,1,0,0
35,57,55,105,75,45,372,1,1,0
31,2,-36,34,29,92,152,1,0,0
45,20,25,-10,25,0,105,0,0,0
-10,70,-30,-50,5,55,40,1,0,0
-55,16,-15,-75,-15,67,-77,1,0,0
-44,-41,207,-41,207,-23,265,0,0,0
-40,-53,30,13,45,-5,-10,0,0,0
45,40,47,30,52,40,254,1,0,0
15,8,34,14,24,-39,56,0,0,0
85,20,30,40,20,-15,180,0,1,0
40,38,19,58,9,46,210,1,0,0
21,30,0,75,60,24,210,1,0,0
-60,-43,25,-27,-45,-60,-210,0,0,0
-21,-65,-20,-115,-90,-39,-350,0,0,1
3,26,69,19,6,-80,43,1,0,0
-80,-60,15,-65,0,-70,-260,0,0,0
-50,-85,-35,5,-25,-5,-195,0,0,0
14,-40,-30,-5,0,-29,-90,0,0,0
-17,-15,-25,5,-20,2,-70,1,0,0
-23,-15,-20,-20,-10,-16,-104,0,0,0
17,-39,-22,22,57,-29,6,0,0,0
-19,26,10,26,-12,21,52,1,0,0
55,45,40,40,-20,-20,140,0,0,0
10,-20,30,45,-15,5,55,1,0,0
90,11,-51,21,-41,44,74,1,0,0
-27,-28,-5,-18,-20,-10,-108,0,0,0
35,52,50,28,35,35,235,1,0,0
33,17,-9,10,1,58,110,1,0,0
-45,8,48,-10,50,-31,20,0,0,0
-15,-5,-45,-30,-35,15,-115,1,0,0
30,50,10,30,20,50,190,1,0,0
-70,90,-10,85,-20,25,100,1,1,0
8,108,43,121,54,60,394,1,1,0
-12,-18,-13,17,-6,27,-5,1,0,0
5,-10,-45,-10,25,93,58,0,0,0
0,-42,-118,-27,18,-26,-195,0,0,0
-37,-8,32,-17,-22,17,-35,1,0,0
33,57,30,12,10,83,225,1,0,0
-38,-56,-50,-56,-50,-45,-295,0,0,0
-20,10,30,-47,-38,-55,-120,1,0,0
12,1,2,10,10,10,45,1,0,0
20,25,15,-52,-35,-60,-87,0,0,0
1,-52,8,42,17,-49,-33,0,0,0
-30,-39,-33,-35,-30,-40,-207,0,0,0
-15,22,32,19,14,-2,70,0,0,0
10,-35,-85,0,-40,75,-75,0,0,0
1,-55,30,-45,120,-51,0,0,1,1
-19,1,-35,-35,-59,0,-147,0,0,0
-15,-25,-30,20,-10,-38,-98,0,0,0
20,10,40,60,25,-75,80,0,0,0
-42,-52,-42,-72,-42,-34,-284,0,0,0
-58,-38,-28,-124,-52,-52,-352,0,0,1
-45,-60,-45,0,-40,-40,-230,0,0,0
45,37,25,15,30,-22,130,0,0,0
65,35,25,60,55,-30,210,1,0,0
8,75,-5,-15,35,-60,38,1,0,0
45,50,1,35,21,58,210,1,0,0
12,-28,10,19,0,-13,0,0,0,1
12,-44,-42,-33,-51,14,-144,1,0,0
8,17,15,25,19,41,125,1,0,0
-55,-75,-60,-10,-60,-36,-296,0,0,0
48,70,0,50,10,2,180,1,0,0
5,30,45,-125,-15,-105,-165,0,0,0
-10,-35,-10,-35,-10,-5,-105,0,0,0
-34,-56,-21,-80,-15,-56,-262,0,0,1
34,5,20,45,30,5,139,1,0,0
-4,35,-26,-46,-31,-44,-116,0,0,0
15,40,20,50,20,-10,135,0,0,0
24,77,0,15,51,37,204,1,0,0
15,-25,50,-90,20,-80,-110,1,0,1
-9,-15,15,40,35,29,95,1,0,0
15,70,25,5,45,50,210,1,0,0
28,85,10,-5,10,45,173,1,0,0
-31,35,-13,-17,-23,52,3,1,0,0
-57,19,38,119,30,95,244,1,0,0
-10,-5,-37,-45,-37,-25,-159,0,0,0
66,23,36,42,50,-37,180,0,0,0
37,38,15,63,15,77,245,1,0,0
-119,-25,20,-10,30,-1,-105,0,0,0
17,10,60,19,11,-47,70,0,0,0
-22,-20,-6,-21,-22,-15,-106,0,0,0
13,-5,5,-2,11,4,26,1,0,0
28,33,23,30,30,60,204,1,0,0
24,35,-55,33,-57,20,0,1,0,0
25,43,35,-30,0,27,100,1,0,0
-36,38,58,-39,-24,66,63,1,0,0
62,20,-25,-20,25,55,117,1,0,0
0,0,0,-10,0,-35,-45,0,0,0
-35,-33,13,7,23,-55,-80,0,0,0
0,-7,14,5,15,-49,-22,0,0,0
5,10,62,40,62,11,190,1,0,0
65,20,15,35,45,-30,150,0,0,0
-5,20,0,-25,-35,-55,-100,0,0,0
10,110,50,35,-55,-5,145,0,0,0
30,55,32,65,37,-17,202,0,0,0
6,40,11,10,-9,-3,55,0,1,0
-5,-85,-5,5,-50,-10,-150,0,0,0
65,-10,23,-15,10,-33,40,0,0,0
-11,-21,-44,10,-32,33,-65,1,0,0
5,-20,-13,-40,-13,-91,-172,0,0,0
-15,-40,-55,25,-25,-75,-185,0,0,0
0,-7,-10,32,-10,57,62,0,0,0
15,17,12,92,52,60,248,1,0,0
-30,-102,-22,-137,-58,-106,-455,0,0,1
5,-50,5,5,5,40,10,1,0,0
10,35,72,60,67,31,275,1,0,0
-40,-90,-90,-90,30,-50,-330,0,0,1
-15,10,0,-5,45,-50,-15,0,0,0
0,-10,32,40,42,36,140,1,0,0
4,10,-18,-45,-18,-79,-146,0,0,1
-8,-35,5,-85,-55,40,-138,1,0,0
-15,-38,0,-25,0,-22,-100,0,0,1
-10,-70,15,-110,-20,5,-190,1,0,1
13,18,13,39,79,-10,152,0,0,0
25,8,20,28,15,-28,68,0,0,0
-25,50,15,-60,-20,30,-10,1,0,0
18,39,72,13,8,49,199,1,0,0
-15,-75,-66,0,-56,-30,-242,0,0,0
-50,-78,-105,-65,-55,-25,-378,0,0,1
-15,-30,-40,20,-70,25,-110,1,0,0
19,-2,3,-44,-7,-1,-32,0,0,0
-10,25,25,-30,-30,-35,-55,0,0,0
15,-30,0,75,10,-10,60,0,0,0
-5,-63,-37,20,10,-10,-85,0,0,0
-15,105,-5,25,-50,35,95,1,0,0
-46,-14,-35,4,-15,-49,-155,0,0,0
-25,-75,30,-65,-5,-40,-180,0,0,0
-16,-32,-11,-39,29,-23,-92,0,0,0
10,35,0,-5,-75,35,0,1,1,1
-15,30,-15,40,-10,85,115,1,0,0
-10,10,30,10,30,125,195,1,1,0
-26,-25,-35,-42,-42,5,-165,1,0,0
5,50,10,10,-10,-25,40,0,0,0
-30,-65,-18,-25,7,-28,-159,0,0,0
33,95,59,120,64,-5,366,1,0,0
46,-65,45,12,55,-66,27,0,0,0
60,-52,-22,-52,-37,-27,-130,0,0,0
-3,17,2,-30,5,17,8,1,0,0
29,21,-38,23,-8,28,55,1,0,0
-15,-30,-25,-30,-5,-18,-123,0,0,0
32,69,60,99,80,60,400,1,1,0
-21,-39,-57,-19,-57,-102,-295,0,0,0
44,-10,-15,30,15,-40,24,0,0,0
-42,-55,-40,-75,-40,-48,-300,0,0,0
2,25,62,-53,-48,-30,-42,0,0,0
5,20,5,20,10,-4,56,0,0,0
-10,-8,-20,-8,-10,-30,-86,0,0,0
-8,8,-13,-29,-30,-2,-74,0,0,0
-9,-25,-55,15,-15,-11,-100,0,0,0
28,-7,33,77,119,10,260,1,0,0
